Test_Case,Producer_Rate,Environment,Message_Size,Percentile,Latency
TC10,10000,SCONE,1024,87.37584877459878,9.55
TC10,10000,SCONE,1024,87.5004894702505,9.583
TC10,10000,SCONE,1024,87.56546457197734,9.6
TC10,10000,SCONE,1024,87.62652391170023,9.616
TC10,10000,SCONE,1024,87.68804783335578,9.632
TC10,10000,SCONE,1024,87.75272427526878,9.65
TC10,10000,SCONE,1024,87.81610652465503,9.668
TC10,10000,SCONE,1024,87.87706631110663,9.685
TC10,10000,SCONE,1024,87.93925392123744,9.702
TC10,10000,SCONE,1024,88.00117605597814,9.719
TC10,10000,SCONE,1024,88.06528836268717,9.737
TC10,10000,SCONE,1024,88.1267459154952,9.756
TC10,10000,SCONE,1024,88.19062593123789,9.775
TC10,10000,SCONE,1024,88.25045744728156,9.792
TC10,10000,SCONE,1024,88.31556528670346,9.811
TC10,10000,SCONE,1024,88.37589456910358,9.829
TC10,10000,SCONE,1024,88.43804899481061,9.848
TC10,10000,SCONE,1024,88.50222767036718,9.868
TC10,10000,SCONE,1024,88.56411662068412,9.887
TC10,10000,SCONE,1024,88.62779752988423,9.906
TC10,10000,SCONE,1024,88.68908916057346,9.925
TC10,10000,SCONE,1024,88.75267051650228,9.946
TC10,10000,SCONE,1024,88.81379622507269,9.966
TC10,10000,SCONE,1024,88.8750878557619,9.986
TC10,10000,SCONE,1024,88.94032843287886,10.007
TC10,10000,SCONE,1024,89.00042542431264,10.027
TC10,10000,SCONE,1024,89.06384085812265,10.049
TC10,10000,SCONE,1024,89.12649305018613,10.071
TC10,10000,SCONE,1024,89.18758557433277,10.092
TC10,10000,SCONE,1024,89.2524943072121,10.114
TC10,10000,SCONE,1024,89.31305588057855,10.135
TC10,10000,SCONE,1024,89.37663723650738,10.159
TC10,10000,SCONE,1024,89.43912350645205,10.182
TC10,10000,SCONE,1024,89.5002160305987,10.204
TC10,10000,SCONE,1024,89.56495884135921,10.228
TC10,10000,SCONE,1024,89.6261841032009,10.252
TC10,10000,SCONE,1024,89.68817260678914,10.276
TC10,10000,SCONE,1024,89.75072524558132,10.3
TC10,10000,SCONE,1024,89.81473799901907,10.325
TC10,10000,SCONE,1024,89.87526638796176,10.35
TC10,10000,SCONE,1024,89.93957780121336,10.377
TC10,10000,SCONE,1024,90.0004048499699,10.401
TC10,10000,SCONE,1024,90.06478263206903,10.427
TC10,10000,SCONE,1024,90.12534420543548,10.454
TC10,10000,SCONE,1024,90.1879632130752,10.481
TC10,10000,SCONE,1024,90.25101361822382,10.508
TC10,10000,SCONE,1024,90.31416357664374,10.536
TC10,10000,SCONE,1024,90.37694850640227,10.566
TC10,10000,SCONE,1024,90.43853879690535,10.594
TC10,10000,SCONE,1024,90.50139009551141,10.623
TC10,10000,SCONE,1024,90.56254898850558,10.654
TC10,10000,SCONE,1024,90.62583168462055,10.684
TC10,10000,SCONE,1024,90.68855024553154,10.715
TC10,10000,SCONE,1024,90.75020690488216,10.747
TC10,10000,SCONE,1024,90.81352278542089,10.78
TC10,10000,SCONE,1024,90.87577676439922,10.812
TC10,10000,SCONE,1024,90.93942448917558,10.846
TC10,10000,SCONE,1024,91.0016784681539,10.881
TC10,10000,SCONE,1024,91.06403200040353,10.915
TC10,10000,SCONE,1024,91.12625279495809,10.952
TC10,10000,SCONE,1024,91.1876439789186,10.989
TC10,10000,SCONE,1024,91.25102622830485,11.026
TC10,10000,SCONE,1024,91.31294836304556,11.065
TC10,10000,SCONE,1024,91.37560055510905,11.105
TC10,10000,SCONE,1024,91.43775498081608,11.146
TC10,10000,SCONE,1024,91.50030761960828,11.189
TC10,10000,SCONE,1024,91.56368986899453,11.232
TC10,10000,SCONE,1024,91.62587747912534,11.279
TC10,10000,SCONE,1024,91.68750095405218,11.322
TC10,10000,SCONE,1024,91.75108230998102,11.373
TC10,10000,SCONE,1024,91.8129380758742,11.42
TC10,10000,SCONE,1024,91.87505931715748,11.473
TC10,10000,SCONE,1024,91.93827564442492,11.525
TC10,10000,SCONE,1024,92.00023096358939,11.581
TC10,10000,SCONE,1024,92.06301589334792,11.637
TC10,10000,SCONE,1024,92.12580082310645,11.696
TC10,10000,SCONE,1024,92.18828709305112,11.757
TC10,10000,SCONE,1024,92.25097246953835,11.82
TC10,10000,SCONE,1024,92.31299415755035,11.887
TC10,10000,SCONE,1024,92.37528132095244,11.958
TC10,10000,SCONE,1024,92.43770122204958,12.03
TC10,10000,SCONE,1024,92.50035341411306,12.108
TC10,10000,SCONE,1024,92.56307197502407,12.191
TC10,10000,SCONE,1024,92.6251600318836,12.281
TC10,10000,SCONE,1024,92.68827680587975,12.376
TC10,10000,SCONE,1024,92.7503316783155,12.475
TC10,10000,SCONE,1024,92.8127847638364,12.58
TC10,10000,SCONE,1024,92.87537058705237,12.689
TC10,10000,SCONE,1024,92.93762456603069,12.807
TC10,10000,SCONE,1024,93.00014402039913,12.934
TC10,10000,SCONE,1024,93.06272984361509,13.069
TC10,10000,SCONE,1024,93.12505019144093,13.207
TC10,10000,SCONE,1024,93.18780193677571,13.366
TC10,10000,SCONE,1024,93.25018865344909,13.527
TC10,10000,SCONE,1024,93.31277447666504,13.701
TC10,10000,SCONE,1024,93.37516119333843,13.89
TC10,10000,SCONE,1024,93.4375479100118,14.076
TC10,10000,SCONE,1024,93.50016691765153,14.278
TC10,10000,SCONE,1024,93.56262000317243,14.487
TC10,10000,SCONE,1024,93.62523901081215,14.709
TC10,10000,SCONE,1024,93.68755935863801,14.953
TC10,10000,SCONE,1024,93.75014518185397,15.214
TC10,10000,SCONE,1024,93.78143809346194,15.355
TC10,10000,SCONE,1024,93.81286374276496,15.495
TC10,10000,SCONE,1024,93.84399073225413,15.651
TC10,10000,SCONE,1024,93.87505135289577,15.806
TC10,10000,SCONE,1024,93.90627789565623,15.974
TC10,10000,SCONE,1024,93.93767036053549,16.153
TC10,10000,SCONE,1024,93.96876416560089,16.336
TC10,10000,SCONE,1024,94.00012344605639,16.532
TC10,10000,SCONE,1024,94.03125043554556,16.74
TC10,10000,SCONE,1024,94.06251016272978,16.954
TC10,10000,SCONE,1024,94.09380307433776,17.189
TC10,10000,SCONE,1024,94.12506280152198,17.446
TC10,10000,SCONE,1024,94.15625615985866,17.715
TC10,10000,SCONE,1024,94.18768180916169,17.99
TC10,10000,SCONE,1024,94.21887516749838,18.284
TC10,10000,SCONE,1024,94.25006852583508,18.588
TC10,10000,SCONE,1024,94.28129506859553,18.894
TC10,10000,SCONE,1024,94.31252161135598,19.227
TC10,10000,SCONE,1024,94.3437813385402,19.552
TC10,10000,SCONE,1024,94.37507425014817,19.888
TC10,10000,SCONE,1024,94.40640034617991,20.226
TC10,10000,SCONE,1024,94.43752733566907,20.57
TC10,10000,SCONE,1024,94.46888661612458,20.923
TC10,10000,SCONE,1024,94.5000467900375,21.283
TC10,10000,SCONE,1024,94.53130651722172,21.651
TC10,10000,SCONE,1024,94.56256624440593,22.03
TC10,10000,SCONE,1024,94.59375960274262,22.405
TC10,10000,SCONE,1024,94.6250525143506,22.787
TC10,10000,SCONE,1024,94.65631224153482,23.18
TC10,10000,SCONE,1024,94.68750559987151,23.581
TC10,10000,SCONE,1024,94.71886488032702,23.99
TC10,10000,SCONE,1024,94.75009142308747,24.4
TC10,10000,SCONE,1024,94.78125159700039,24.811
TC10,10000,SCONE,1024,94.81251132418461,25.227
TC10,10000,SCONE,1024,94.84377105136882,25.649
TC10,10000,SCONE,1024,94.87503077855304,26.09
TC10,10000,SCONE,1024,94.90625732131349,26.529
TC10,10000,SCONE,1024,94.937616601769,26.954
TC10,10000,SCONE,1024,94.96880996010569,27.379
TC10,10000,SCONE,1024,95.0000696872899,27.815
TC10,10000,SCONE,1024,95.03139578332164,28.253
TC10,10000,SCONE,1024,95.06252277281081,28.686
TC10,10000,SCONE,1024,95.09384886884254,29.124
TC10,10000,SCONE,1024,95.12504222717924,29.564
TC10,10000,SCONE,1024,95.15630195436346,30.003
TC10,10000,SCONE,1024,95.18756168154766,30.448
TC10,10000,SCONE,1024,95.21875503988436,30.89
TC10,10000,SCONE,1024,95.25001476706858,31.341
TC10,10000,SCONE,1024,95.28127449425278,31.797
TC10,10000,SCONE,1024,95.31266695913206,32.251
TC10,10000,SCONE,1024,95.34379394862123,32.709
TC10,10000,SCONE,1024,95.37502049138168,33.176
TC10,10000,SCONE,1024,95.40628021856588,33.653
TC10,10000,SCONE,1024,95.43750676132635,34.135
TC10,10000,SCONE,1024,95.46879967293432,34.626
TC10,10000,SCONE,1024,95.50005940011853,35.131
TC10,10000,SCONE,1024,95.53125275845522,35.639
TC10,10000,SCONE,1024,95.56251248563945,36.15
TC10,10000,SCONE,1024,95.59377221282365,36.666
TC10,10000,SCONE,1024,95.62503194000787,37.193
TC10,10000,SCONE,1024,95.65625848276832,37.73
TC10,10000,SCONE,1024,95.68751820995254,38.267
TC10,10000,SCONE,1024,95.71877793713675,38.819
TC10,10000,SCONE,1024,95.75003766432097,39.372
TC10,10000,SCONE,1024,95.78129739150519,39.946
TC10,10000,SCONE,1024,95.8125571186894,40.539
TC10,10000,SCONE,1024,95.84378366144985,41.144
TC10,10000,SCONE,1024,95.87501020421031,41.758
TC10,10000,SCONE,1024,95.90626993139452,42.371
TC10,10000,SCONE,1024,95.93752965857874,42.977
TC10,10000,SCONE,1024,95.96875620133919,43.599
TC10,10000,SCONE,1024,96.00001592852341,44.245
TC10,10000,SCONE,1024,96.03130884013139,44.904
TC10,10000,SCONE,1024,96.06253538289184,45.55
TC10,10000,SCONE,1024,96.09376192565229,46.21
TC10,10000,SCONE,1024,96.12505483726027,46.886
TC10,10000,SCONE,1024,96.15628138002072,47.563
TC10,10000,SCONE,1024,96.18750792278118,48.254
TC10,10000,SCONE,1024,96.21876764996539,48.948
TC10,10000,SCONE,1024,96.2500273771496,49.658
TC10,10000,SCONE,1024,96.28125391991006,50.34
TC10,10000,SCONE,1024,96.31251364709428,51.088
TC10,10000,SCONE,1024,96.34380655870225,51.858
TC10,10000,SCONE,1024,96.37506628588646,52.642
TC10,10000,SCONE,1024,96.40629282864691,53.411
TC10,10000,SCONE,1024,96.43761892467866,54.196
TC10,10000,SCONE,1024,96.46881228301535,54.961
TC10,10000,SCONE,1024,96.50000564135203,55.725
TC10,10000,SCONE,1024,96.53126536853625,56.515
TC10,10000,SCONE,1024,96.562591464568,57.324
TC10,10000,SCONE,1024,96.59375163848092,58.266
TC10,10000,SCONE,1024,96.62501136566515,59.285
TC10,10000,SCONE,1024,96.65627109284935,60.386
TC10,10000,SCONE,1024,96.68763037330486,61.638
TC10,10000,SCONE,1024,96.71879054721778,62.985
TC10,10000,SCONE,1024,96.75001708997824,64.403
TC10,10000,SCONE,1024,96.78127681716245,65.87
TC10,10000,SCONE,1024,96.81253654434667,67.474
TC10,10000,SCONE,1024,96.84376308710712,69.104
TC10,10000,SCONE,1024,96.87502281429134,70.767
TC10,10000,SCONE,1024,96.89068586230721,71.597
TC10,10000,SCONE,1024,96.90628254147555,72.444
TC10,10000,SCONE,1024,96.92191240506766,73.342
TC10,10000,SCONE,1024,96.937509084236,74.242
TC10,10000,SCONE,1024,96.95313894782811,75.125
TC10,10000,SCONE,1024,96.96876881142022,76.019
TC10,10000,SCONE,1024,96.98439867501233,76.9
TC10,10000,SCONE,1024,97.0000617230282,77.812
TC10,10000,SCONE,1024,97.01562521777278,78.733
TC10,10000,SCONE,1024,97.03125508136489,79.623
TC10,10000,SCONE,1024,97.046884944957,80.525
TC10,10000,SCONE,1024,97.06251480854911,81.445
TC10,10000,SCONE,1024,97.07821104098873,82.361
TC10,10000,SCONE,1024,97.09377453573332,83.294
TC10,10000,SCONE,1024,97.10940439932543,84.229
TC10,10000,SCONE,1024,97.12500107849377,85.126
TC10,10000,SCONE,1024,97.14063094208588,86.074
TC10,10000,SCONE,1024,97.15626080567799,87.004
TC10,10000,SCONE,1024,97.1718906692701,87.921
TC10,10000,SCONE,1024,97.18752053286221,88.813
TC10,10000,SCONE,1024,97.2031503964543,89.735
TC10,10000,SCONE,1024,97.21878026004642,90.763
TC10,10000,SCONE,1024,97.23437693921477,91.763
TC10,10000,SCONE,1024,97.25003998723064,92.777
TC10,10000,SCONE,1024,97.26566985082275,93.78
TC10,10000,SCONE,1024,97.28126652999109,94.795
TC10,10000,SCONE,1024,97.2968963935832,95.792
TC10,10000,SCONE,1024,97.3125262571753,96.795
TC10,10000,SCONE,1024,97.3281561207674,97.843
TC10,10000,SCONE,1024,97.34375279993576,98.869
TC10,10000,SCONE,1024,97.35938266352787,99.909
TC10,10000,SCONE,1024,97.37501252711996,100.927
TC10,10000,SCONE,1024,97.39064239071207,101.932
TC10,10000,SCONE,1024,97.40633862315171,102.936
TC10,10000,SCONE,1024,97.42193530232005,103.953
TC10,10000,SCONE,1024,97.4375319814884,104.961
TC10,10000,SCONE,1024,97.45312866065674,105.966
TC10,10000,SCONE,1024,97.46875852424886,107.011
TC10,10000,SCONE,1024,97.48445475668849,108.057
TC10,10000,SCONE,1024,97.50005143585683,109.102
TC10,10000,SCONE,1024,97.5157144838727,110.143
TC10,10000,SCONE,1024,97.53127797861728,111.197
TC10,10000,SCONE,1024,97.5469078422094,112.26
TC10,10000,SCONE,1024,97.5625377058015,113.325
TC10,10000,SCONE,1024,97.57813438496984,114.382
TC10,10000,SCONE,1024,97.59379743298571,115.454
TC10,10000,SCONE,1024,97.60939411215406,116.508
TC10,10000,SCONE,1024,97.62502397574617,117.597
TC10,10000,SCONE,1024,97.64065383933827,118.715
TC10,10000,SCONE,1024,97.65625051850662,119.773
TC10,10000,SCONE,1024,97.67191356652249,120.842
TC10,10000,SCONE,1024,97.68751024569083,121.927
TC10,10000,SCONE,1024,97.70317329370671,123.009
TC10,10000,SCONE,1024,97.71876997287505,124.091
TC10,10000,SCONE,1024,97.73439983646716,125.213
TC10,10000,SCONE,1024,97.75002970005927,126.329
TC10,10000,SCONE,1024,97.76562637922761,127.421
TC10,10000,SCONE,1024,97.78125624281972,128.545
TC10,10000,SCONE,1024,97.79688610641183,129.681
TC10,10000,SCONE,1024,97.81251597000393,130.785
TC10,10000,SCONE,1024,97.82814583359604,131.905
TC10,10000,SCONE,1024,97.84377569718815,133.019
TC10,10000,SCONE,1024,97.85940556078026,134.132
TC10,10000,SCONE,1024,97.87503542437237,135.231
TC10,10000,SCONE,1024,97.89063210354071,136.328
TC10,10000,SCONE,1024,97.90626196713282,137.434
TC10,10000,SCONE,1024,97.92189183072493,138.524
TC10,10000,SCONE,1024,97.93752169431704,139.608
TC10,10000,SCONE,1024,97.95315155790914,140.678
TC10,10000,SCONE,1024,97.96881460592502,141.773
TC10,10000,SCONE,1024,97.9843781006696,142.931
TC10,10000,SCONE,1024,98.0000079642617,144.147
TC10,10000,SCONE,1024,98.01563782785381,145.308
TC10,10000,SCONE,1024,98.03126769144592,146.465
TC10,10000,SCONE,1024,98.04689755503803,147.587
TC10,10000,SCONE,1024,98.06252741863014,148.74
TC10,10000,SCONE,1024,98.07815728222224,149.896
TC10,10000,SCONE,1024,98.09375396139059,151.086
TC10,10000,SCONE,1024,98.1093838249827,152.257
TC10,10000,SCONE,1024,98.1250136885748,153.453
TC10,10000,SCONE,1024,98.1406435521669,154.624
TC10,10000,SCONE,1024,98.15627341575902,155.776
TC10,10000,SCONE,1024,98.17190327935113,156.954
TC10,10000,SCONE,1024,98.18753314294324,158.172
TC10,10000,SCONE,1024,98.2031961909591,159.363
TC10,10000,SCONE,1024,98.21875968570369,160.51
TC10,10000,SCONE,1024,98.2343895492958,161.661
TC10,10000,SCONE,1024,98.2500194128879,162.867
TC10,10000,SCONE,1024,98.26564927648,164.041
TC10,10000,SCONE,1024,98.28127914007212,165.214
TC10,10000,SCONE,1024,98.29687581924046,166.368
TC10,10000,SCONE,1024,98.31250568283257,167.562
TC10,10000,SCONE,1024,98.32813554642468,168.752
TC10,10000,SCONE,1024,98.34376541001679,169.917
TC10,10000,SCONE,1024,98.3593952736089,171.048
TC10,10000,SCONE,1024,98.375025137201,172.178
TC10,10000,SCONE,1024,98.3906550007931,173.326
TC10,10000,SCONE,1024,98.40628486438521,174.516
TC10,10000,SCONE,1024,98.42191472797732,175.711
TC10,10000,SCONE,1024,98.43751140714566,176.904
TC10,10000,SCONE,1024,98.44540930000113,177.509
TC10,10000,SCONE,1024,98.45314127073777,178.091
TC10,10000,SCONE,1024,98.46093961032194,178.667
TC10,10000,SCONE,1024,98.46877113432988,179.224
TC10,10000,SCONE,1024,98.47656947391405,179.838
TC10,10000,SCONE,1024,98.48443418234575,180.392
TC10,10000,SCONE,1024,98.49219933750616,180.988
TC10,10000,SCONE,1024,98.5000308615141,181.574
TC10,10000,SCONE,1024,98.50782920109828,182.167
TC10,10000,SCONE,1024,98.51562754068244,182.757
TC10,10000,SCONE,1024,98.52345906469039,183.357
TC10,10000,SCONE,1024,98.53125740427456,183.946
TC10,10000,SCONE,1024,98.53908892828248,184.535
TC10,10000,SCONE,1024,98.54688726786667,185.106
TC10,10000,SCONE,1024,98.55471879187459,185.66
TC10,10000,SCONE,1024,98.56251713145876,186.225
TC10,10000,SCONE,1024,98.57031547104295,186.765
TC10,10000,SCONE,1024,98.57814699505087,187.307
TC10,10000,SCONE,1024,98.58594533463504,187.874
TC10,10000,SCONE,1024,98.59377685864298,188.453
TC10,10000,SCONE,1024,98.60160838265092,189.068
TC10,10000,SCONE,1024,98.6094067222351,189.686
TC10,10000,SCONE,1024,98.61720506181926,190.314
TC10,10000,SCONE,1024,98.62500340140343,190.946
TC10,10000,SCONE,1024,98.63283492541137,191.597
TC10,10000,SCONE,1024,98.64063326499554,192.21
TC10,10000,SCONE,1024,98.64846478900348,192.821
TC10,10000,SCONE,1024,98.65626312858765,193.463
TC10,10000,SCONE,1024,98.66409465259558,194.084
TC10,10000,SCONE,1024,98.67189299217976,194.724
TC10,10000,SCONE,1024,98.67969133176393,195.379
TC10,10000,SCONE,1024,98.68755604019563,196.04
TC10,10000,SCONE,1024,98.69532119535604,196.676
TC10,10000,SCONE,1024,98.70315271936397,197.331
TC10,10000,SCONE,1024,98.71095105894814,197.983
TC10,10000,SCONE,1024,98.71881576737984,198.64
TC10,10000,SCONE,1024,98.72658092254025,199.297
TC10,10000,SCONE,1024,98.73437926212442,199.946
TC10,10000,SCONE,1024,98.74221078613236,200.584
TC10,10000,SCONE,1024,98.75000912571653,201.237
TC10,10000,SCONE,1024,98.75784064972447,201.861
TC10,10000,SCONE,1024,98.7656721737324,202.512
TC10,10000,SCONE,1024,98.77353688216411,203.129
TC10,10000,SCONE,1024,98.78126885290075,203.724
TC10,10000,SCONE,1024,98.78910037690869,204.324
TC10,10000,SCONE,1024,98.79689871649286,204.952
TC10,10000,SCONE,1024,98.80473024050079,205.552
TC10,10000,SCONE,1024,98.81252858008497,206.167
TC10,10000,SCONE,1024,98.82032691966914,206.799
TC10,10000,SCONE,1024,98.82812525925331,207.432
TC10,10000,SCONE,1024,98.83595678326125,208.07
TC10,10000,SCONE,1024,98.84375512284542,208.727
TC10,10000,SCONE,1024,98.85158664685335,209.393
TC10,10000,SCONE,1024,98.85938498643753,210.053
TC10,10000,SCONE,1024,98.86721651044546,210.726
TC10,10000,SCONE,1024,98.87501485002963,211.419
TC10,10000,SCONE,1024,98.88281318961381,212.079
TC10,10000,SCONE,1024,98.89064471362174,212.781
TC10,10000,SCONE,1024,98.89844305320591,213.434
TC10,10000,SCONE,1024,98.90627457721385,214.096
TC10,10000,SCONE,1024,98.91410610122179,214.765
TC10,10000,SCONE,1024,98.92190444080596,215.47
TC10,10000,SCONE,1024,98.92970278039013,216.192
TC10,10000,SCONE,1024,98.9375011199743,216.917
TC10,10000,SCONE,1024,98.94533264398224,217.606
TC10,10000,SCONE,1024,98.95313098356641,218.306
TC10,10000,SCONE,1024,98.96096250757435,219.024
TC10,10000,SCONE,1024,98.96876084715852,219.71
TC10,10000,SCONE,1024,98.97659237116645,220.403
TC10,10000,SCONE,1024,98.98442389517439,221.109
TC10,10000,SCONE,1024,98.99222223475856,221.812
TC10,10000,SCONE,1024,99.00002057434273,222.526
TC10,10000,SCONE,1024,99.00781891392691,223.253
TC10,10000,SCONE,1024,99.01565043793484,223.977
TC10,10000,SCONE,1024,99.02344877751901,224.71
TC10,10000,SCONE,1024,99.03128030152695,225.475
TC10,10000,SCONE,1024,99.03907864111112,226.224
TC10,10000,SCONE,1024,99.04687698069529,226.987
TC10,10000,SCONE,1024,99.05470850470323,227.744
TC10,10000,SCONE,1024,99.0625068442874,228.48
TC10,10000,SCONE,1024,99.07033836829534,229.241
TC10,10000,SCONE,1024,99.07813670787951,230.001
TC10,10000,SCONE,1024,99.08596823188745,230.756
TC10,10000,SCONE,1024,99.09376657147162,231.474
TC10,10000,SCONE,1024,99.10156491105579,232.222
TC10,10000,SCONE,1024,99.10939643506373,232.951
TC10,10000,SCONE,1024,99.11722795907166,233.706
TC10,10000,SCONE,1024,99.12502629865583,234.46
TC10,10000,SCONE,1024,99.13282463824001,235.238
TC10,10000,SCONE,1024,99.14065616224794,236.01
TC10,10000,SCONE,1024,99.1484545018321,236.79
TC10,10000,SCONE,1024,99.15625284141629,237.562
TC10,10000,SCONE,1024,99.16408436542422,238.343
TC10,10000,SCONE,1024,99.17188270500839,239.076
TC10,10000,SCONE,1024,99.17971422901633,239.83
TC10,10000,SCONE,1024,99.1875125686005,240.595
TC10,10000,SCONE,1024,99.19534409260844,241.409
TC10,10000,SCONE,1024,99.2031424321926,242.331
TC10,10000,SCONE,1024,99.21094077177678,243.193
TC10,10000,SCONE,1024,99.21877229578472,244.111
TC10,10000,SCONE,1024,99.22268805778869,244.57
TC10,10000,SCONE,1024,99.22657063536889,245.027
TC10,10000,SCONE,1024,99.23051958179661,245.525
TC10,10000,SCONE,1024,99.23440215937683,246.006
TC10,10000,SCONE,1024,99.23828473695703,246.463
TC10,10000,SCONE,1024,99.24223368338475,246.928
TC10,10000,SCONE,1024,99.24614944538872,247.4
TC10,10000,SCONE,1024,99.25003202296892,247.875
TC10,10000,SCONE,1024,99.25391460054914,248.324
TC10,10000,SCONE,1024,99.25783036255311,248.837
TC10,10000,SCONE,1024,99.26174612455706,249.366
TC10,10000,SCONE,1024,99.26562870213728,249.843
TC10,10000,SCONE,1024,99.26954446414125,250.325
TC10,10000,SCONE,1024,99.27346022614522,250.814
TC10,10000,SCONE,1024,99.27737598814917,251.303
TC10,10000,SCONE,1024,99.28125856572939,251.8
TC10,10000,SCONE,1024,99.28517432773336,252.253
TC10,10000,SCONE,1024,99.28909008973731,252.724
TC10,10000,SCONE,1024,99.29297266731753,253.183
TC10,10000,SCONE,1024,99.29692161374525,253.713
TC10,10000,SCONE,1024,99.30083737574923,254.226
TC10,10000,SCONE,1024,99.30471995332942,254.695
TC10,10000,SCONE,1024,99.30860253090964,255.254
TC10,10000,SCONE,1024,99.3125182929136,255.792
TC10,10000,SCONE,1024,99.31643405491756,256.349
TC10,10000,SCONE,1024,99.32031663249778,256.888
TC10,10000,SCONE,1024,99.32423239450173,257.426
TC10,10000,SCONE,1024,99.3281481565057,257.929
TC10,10000,SCONE,1024,99.33206391850968,258.426
TC10,10000,SCONE,1024,99.33597968051365,258.898
TC10,10000,SCONE,1024,99.33986225809385,259.344
TC10,10000,SCONE,1024,99.34377802009782,259.819
TC10,10000,SCONE,1024,99.34766059767801,260.291
TC10,10000,SCONE,1024,99.35157635968199,260.776
TC10,10000,SCONE,1024,99.35552530610971,261.264
TC10,10000,SCONE,1024,99.35940788368993,261.764
TC10,10000,SCONE,1024,99.36329046127013,262.243
TC10,10000,SCONE,1024,99.3672062232741,262.747
TC10,10000,SCONE,1024,99.37112198527807,263.255
TC10,10000,SCONE,1024,99.37500456285827,263.787
TC10,10000,SCONE,1024,99.37898669370976,264.207
TC10,10000,SCONE,1024,99.3828360868662,264.297
TC10,10000,SCONE,1024,99.38675184887018,264.757
TC10,10000,SCONE,1024,99.39063442645038,265.333
TC10,10000,SCONE,1024,99.39455018845435,265.917
TC10,10000,SCONE,1024,99.39846595045832,266.501
TC10,10000,SCONE,1024,99.40238171246227,267.093
TC10,10000,SCONE,1024,99.40626429004249,267.685
TC10,10000,SCONE,1024,99.41018005204646,268.295
TC10,10000,SCONE,1024,99.41406262962666,268.915
TC10,10000,SCONE,1024,99.41797839163063,269.579
TC10,10000,SCONE,1024,99.4218941536346,270.245
TC10,10000,SCONE,1024,99.42580991563855,270.973
TC10,10000,SCONE,1024,99.42969249321877,271.757
TC10,10000,SCONE,1024,99.43360825522274,272.563
TC10,10000,SCONE,1024,99.43752401722669,273.355
TC10,10000,SCONE,1024,99.4414065948069,274.157
TC10,10000,SCONE,1024,99.44532235681088,274.957
TC10,10000,SCONE,1024,99.44923811881483,275.743
TC10,10000,SCONE,1024,99.4531538808188,276.517
TC10,10000,SCONE,1024,99.45703645839902,277.273
TC10,10000,SCONE,1024,99.46095222040297,278.071
TC10,10000,SCONE,1024,99.46486798240694,278.841
TC10,10000,SCONE,1024,99.46875055998716,279.585
TC10,10000,SCONE,1024,99.47266632199111,280.413
TC10,10000,SCONE,1024,99.47658208399508,281.195
TC10,10000,SCONE,1024,99.48053103042281,281.955
TC10,10000,SCONE,1024,99.48438042357925,282.689
TC10,10000,SCONE,1024,99.48829618558322,283.461
TC10,10000,SCONE,1024,99.4922119475872,284.279
TC10,10000,SCONE,1024,99.4960945251674,285.105
TC10,10000,SCONE,1024,99.50001028717136,285.935
TC10,10000,SCONE,1024,99.50392604917533,286.785
TC10,10000,SCONE,1024,99.50787499560306,287.653
TC10,10000,SCONE,1024,99.5117243887595,288.523
TC10,10000,SCONE,1024,99.51564015076347,289.447
TC10,10000,SCONE,1024,99.5195890971912,290.323
TC10,10000,SCONE,1024,99.52343849034764,291.201
TC10,10000,SCONE,1024,99.52742062119914,292.123
TC10,10000,SCONE,1024,99.53127001435558,292.979
TC10,10000,SCONE,1024,99.53518577635955,293.883
TC10,10000,SCONE,1024,99.53910153836351,294.709
TC10,10000,SCONE,1024,99.54298411594372,295.535
TC10,10000,SCONE,1024,99.5468998779477,296.363
TC10,10000,SCONE,1024,99.5507824555279,297.165
TC10,10000,SCONE,1024,99.55469821753186,297.995
TC10,10000,SCONE,1024,99.55864716395959,298.845
TC10,10000,SCONE,1024,99.56252974153979,299.751
TC10,10000,SCONE,1024,99.56641231912,300.623
TC10,10000,SCONE,1024,99.57032808112398,301.679
TC10,10000,SCONE,1024,99.57424384312793,302.693
TC10,10000,SCONE,1024,99.57812642070814,303.745
TC10,10000,SCONE,1024,99.58204218271212,304.773
TC10,10000,SCONE,1024,99.58595794471607,305.827
TC10,10000,SCONE,1024,99.58987370672004,306.731
TC10,10000,SCONE,1024,99.59378946872401,307.617
TC10,10000,SCONE,1024,99.59767204630421,308.525
TC10,10000,SCONE,1024,99.60158780830818,309.505
TC10,10000,SCONE,1024,99.6054703858884,310.475
TC10,10000,SCONE,1024,99.60938614789235,311.453
TC10,10000,SCONE,1024,99.61137721331811,311.947
TC10,10000,SCONE,1024,99.61330190989632,312.469
TC10,10000,SCONE,1024,99.6152597908983,312.991
TC10,10000,SCONE,1024,99.61721767190029,313.521
TC10,10000,SCONE,1024,99.61914236847852,314.051
TC10,10000,SCONE,1024,99.62110024948049,314.577
TC10,10000,SCONE,1024,99.62309131490625,315.105
TC10,10000,SCONE,1024,99.62501601148446,315.643
TC10,10000,SCONE,1024,99.62697389248645,316.137
TC10,10000,SCONE,1024,99.62893177348843,316.675
TC10,10000,SCONE,1024,99.63088965449042,317.199
TC10,10000,SCONE,1024,99.63281435106863,317.709
TC10,10000,SCONE,1024,99.63477223207062,318.245
TC10,10000,SCONE,1024,99.63676329749637,318.779
TC10,10000,SCONE,1024,99.63868799407459,319.325
